prov_id,prov,dep,dep_id,year,gdppc,log_gdppc
101,Oropeza,Chuquisaca,2,1990,3767.0,8.234034207692043
101,Oropeza,Chuquisaca,2,1991,3826.0,8.249575150000197
101,Oropeza,Chuquisaca,2,1992,3037.0,8.018625465045748
101,Oropeza,Chuquisaca,2,1993,3607.0,8.190631680903538
101,Oropeza,Chuquisaca,2,1994,3615.0,8.192847134592864
101,Oropeza,Chuquisaca,2,1995,3521.0,8.166500319155052
101,Oropeza,Chuquisaca,2,1996,3526.0,8.167919362957816
101,Oropeza,Chuquisaca,2,1997,3663.0,8.206037762778815
101,Oropeza,Chuquisaca,2,1998,3379.0,8.125335086714289
101,Oropeza,Chuquisaca,2,1999,3579.0,8.182838710766026
101,Oropeza,Chuquisaca,2,2000,3479.0,8.154500175151943
101,Oropeza,Chuquisaca,2,2001,3548.0,8.17413934342947
101,Oropeza,Chuquisaca,2,2002,3591.0,8.186185994226083
101,Oropeza,Chuquisaca,2,2003,3394.0,8.129764445794171
101,Oropeza,Chuquisaca,2,2004,3394.0,8.129764445794171
101,Oropeza,Chuquisaca,2,2005,3721.0,8.221747728346623
101,Oropeza,Chuquisaca,2,2006,3996.0,8.293049139768444
101,Oropeza,Chuquisaca,2,2007,4130.0,8.326032685955077
101,Oropeza,Chuquisaca,2,2008,4468.0,8.404696160189092
101,Oropeza,Chuquisaca,2,2009,4559.0,8.42485858021344
101,Oropeza,Chuquisaca,2,2010,4718.0,8.45914025996762
101,Oropeza,Chuquisaca,2,2011,4580.0,8.42945427710823
101,Oropeza,Chuquisaca,2,2012,4956.0,8.508354242749034
101,Oropeza,Chuquisaca,2,2013,5651.0,8.639587799629842
101,Oropeza,Chuquisaca,2,2014,6068.0,8.710784340468422
101,Oropeza,Chuquisaca,2,2015,6018.0,8.70251025718999
101,Oropeza,Chuquisaca,2,2016,6353.0,8.756682421266532
101,Oropeza,Chuquisaca,2,2017,7190.0,8.880446450715091
101,Oropeza,Chuquisaca,2,2018,7306.0,8.896451207355227
101,Oropeza,Chuquisaca,2,2019,7456.0,8.916774356365426
101,Oropeza,Chuquisaca,2,2020,6819.0,8.827468112520652
101,Oropeza,Chuquisaca,2,2021,7781.0,8.95944014361693
101,Oropeza,Chuquisaca,2,2022,8421.0,9.038483865029992
101,Oropeza,Chuquisaca,2,2023,8949.0,9.099297073182859
101,Oropeza,Chuquisaca,2,2024,9039.0,9.109303827798412
102,Azurduy,Chuquisaca,2,1990,1218.0,7.1049654482698426
102,Azurduy,Chuquisaca,2,1991,1254.0,7.134093721192866
102,Azurduy,Chuquisaca,2,1992,2022.0,7.611842399580417
102,Azurduy,Chuquisaca,2,1993,1678.0,7.425357887027151
102,Azurduy,Chuquisaca,2,1994,1417.0,7.256297239690681
102,Azurduy,Chuquisaca,2,1995,1519.0,7.325807502595773
102,Azurduy,Chuquisaca,2,1996,1507.0,7.317876198626496
102,Azurduy,Chuquisaca,2,1997,1532.0,7.3343293503005365
102,Azurduy,Chuquisaca,2,1998,1791.0,7.490529402060712
102,Azurduy,Chuquisaca,2,1999,1866.0,7.531552381407289
102,Azurduy,Chuquisaca,2,2000,1959.0,7.58018941794454
102,Azurduy,Chuquisaca,2,2001,1979.0,7.590346945602565
102,Azurduy,Chuquisaca,2,2002,1954.0,7.577633832602728
102,Azurduy,Chuquisaca,2,2003,2000.0,7.600902459542082
102,Azurduy,Chuquisaca,2,2004,2347.0,7.760893195851024
102,Azurduy,Chuquisaca,2,2005,2532.0,7.8367647832640674
102,Azurduy,Chuquisaca,2,2006,2804.0,7.938802248154481
102,Azurduy,Chuquisaca,2,2007,2970.0,7.996317231796745
102,Azurduy,Chuquisaca,2,2008,2957.0,7.991930519852477
102,Azurduy,Chuquisaca,2,2009,3052.0,8.023552392404348
102,Azurduy,Chuquisaca,2,2010,3150.0,8.05515773181968
102,Azurduy,Chuquisaca,2,2011,3030.0,8.016317898503415
102,Azurduy,Chuquisaca,2,2012,3323.0,8.108623268354595
102,Azurduy,Chuquisaca,2,2013,3543.0,8.172729104865471
102,Azurduy,Chuquisaca,2,2014,3799.0,8.242493153187626
102,Azurduy,Chuquisaca,2,2015,4035.0,8.302761580704049
102,Azurduy,Chuquisaca,2,2016,4309.0,8.368461137615837
102,Azurduy,Chuquisaca,2,2017,4804.0,8.477204183199875
102,Azurduy,Chuquisaca,2,2018,4995.0,8.516192691082653
102,Azurduy,Chuquisaca,2,2019,5270.0,8.569785641535407
102,Azurduy,Chuquisaca,2,2020,4548.0,8.422442854870427
102,Azurduy,Chuquisaca,2,2021,4472.0,8.405591014834934
102,Azurduy,Chuquisaca,2,2022,5079.0,8.532869670801245
102,Azurduy,Chuquisaca,2,2023,5324.0,8.579980179515003
102,Azurduy,Chuquisaca,2,2024,5028.0,8.522777569710138
103,Zudáñez,Chuquisaca,2,1990,1142.0,7.040536390215956
103,Zudáñez,Chuquisaca,2,1991,1180.0,7.073269717459711
103,Zudáñez,Chuquisaca,2,1992,1699.0,7.4377951216719325
103,Zudáñez,Chuquisaca,2,1993,1436.0,7.269616749608169
103,Zudáñez,Chuquisaca,2,1994,1386.0,7.234177179749849
103,Zudáñez,Chuquisaca,2,1995,1171.0,7.065613363597717
103,Zudáñez,Chuquisaca,2,1996,1126.0,7.026426808699635
103,Zudáñez,Chuquisaca,2,1997,1132.0,7.0317412587631285
103,Zudáñez,Chuquisaca,2,1998,2728.0,7.911324018963352
103,Zudáñez,Chuquisaca,2,1999,2865.0,7.96032362914884
103,Zudáñez,Chuquisaca,2,2000,3956.0,8.282988692742602
103,Zudáñez,Chuquisaca,2,2001,3913.0,8.272059622210412
103,Zudáñez,Chuquisaca,2,2002,3992.0,8.292047637431354
103,Zudáñez,Chuquisaca,2,2003,4179.0,8.337827262447915
103,Zudáñez,Chuquisaca,2,2004,3191.0,8.068089626278242
103,Zudáñez,Chuquisaca,2,2005,3418.0,8.136810863675535
103,Zudáñez,Chuquisaca,2,2006,4115.0,8.32239411311117
103,Zudáñez,Chuquisaca,2,2007,3301.0,8.101980731853194
103,Zudáñez,Chuquisaca,2,2008,3185.0,8.066207568006263
103,Zudáñez,Chuquisaca,2,2009,3197.0,8.069968149059841
103,Zudáñez,Chuquisaca,2,2010,3293.0,8.099554282376364
103,Zudáñez,Chuquisaca,2,2011,2796.0,7.935945103353701
103,Zudáñez,Chuquisaca,2,2012,3065.0,8.027802848370312
103,Zudáñez,Chuquisaca,2,2013,3289.0,8.098338846189057
103,Zudáñez,Chuquisaca,2,2014,3523.0,8.167068178341237
103,Zudáñez,Chuquisaca,2,2015,3641.0,8.200013648175434
103,Zudáñez,Chuquisaca,2,2016,3792.0,8.240648863374913
103,Zudáñez,Chuquisaca,2,2017,4274.0,8.360305435879093
103,Zudáñez,Chuquisaca,2,2018,4493.0,8.41027590907016
103,Zudáñez,Chuquisaca,2,2019,4583.0,8.430109084509123
103,Zudáñez,Chuquisaca,2,2020,4030.0,8.301521654940728
103,Zudáñez,Chuquisaca,2,2021,4661.0,8.446985296372741
103,Zudáñez,Chuquisaca,2,2022,5014.0,8.519989278718239
103,Zudáñez,Chuquisaca,2,2023,5282.0,8.572060092857077
103,Zudáñez,Chuquisaca,2,2024,5460.0,8.605204068738951
104,Tomina,Chuquisaca,2,1990,1069.0,6.974478911025045
104,Tomina,Chuquisaca,2,1991,1109.0,7.0112139873503665
104,Tomina,Chuquisaca,2,1992,1543.0,7.341483852363161
104,Tomina,Chuquisaca,2,1993,1414.0,7.254177846456518
104,Tomina,Chuquisaca,2,1994,1376.0,7.226936018493289
104,Tomina,Chuquisaca,2,1995,1507.0,7.317876198626496
104,Tomina,Chuquisaca,2,1996,1468.0,7.291656209174461
104,Tomina,Chuquisaca,2,1997,2131.0,7.664346632098617
104,Tomina,Chuquisaca,2,1998,4390.0,8.387084506069217
104,Tomina,Chuquisaca,2,1999,4560.0,8.42507790250843
104,Tomina,Chuquisaca,2,2000,3435.0,8.14177220465645
104,Tomina,Chuquisaca,2,2001,2560.0,7.847762537473608
104,Tomina,Chuquisaca,2,2002,2639.0,7.8781553365033234
104,Tomina,Chuquisaca,2,2003,2857.0,7.957527402230773
104,Tomina,Chuquisaca,2,2004,3333.0,8.11162807830774
104,Tomina,Chuquisaca,2,2005,2356.0,7.764720544771477
104,Tomina,Chuquisaca,2,2006,2459.0,7.807510042216193
104,Tomina,Chuquisaca,2,2007,2615.0,7.869019376499023
104,Tomina,Chuquisaca,2,2008,2645.0,7.8804263442924
104,Tomina,Chuquisaca,2,2009,2727.0,7.910957382845588
104,Tomina,Chuquisaca,2,2010,2999.0,8.006034178749008
104,Tomina,Chuquisaca,2,2011,2863.0,7.959625305098116
104,Tomina,Chuquisaca,2,2012,3209.0,8.073714641109857
104,Tomina,Chuquisaca,2,2013,3495.0,8.159088654667912
104,Tomina,Chuquisaca,2,2014,3633.0,8.197814032221203
104,Tomina,Chuquisaca,2,2015,3735.0,8.225503097566918
104,Tomina,Chuquisaca,2,2016,3826.0,8.249575150000197
104,Tomina,Chuquisaca,2,2017,4109.0,8.320934968883408
104,Tomina,Chuquisaca,2,2018,4793.0,8.474911799159631
104,Tomina,Chuquisaca,2,2019,5232.0,8.562548893137034
104,Tomina,Chuquisaca,2,2020,4516.0,8.415381925269553
104,Tomina,Chuquisaca,2,2021,5321.0,8.57941653459637
104,Tomina,Chuquisaca,2,2022,6648.0,8.802071336535285
104,Tomina,Chuquisaca,2,2023,7024.0,8.857088135314953
104,Tomina,Chuquisaca,2,2024,7334.0,8.900276348631271
105,Hernando Siles,Chuquisaca,2,1990,1361.0,7.215975002651466
105,Hernando Siles,Chuquisaca,2,1991,1313.0,7.180069874302796
105,Hernando Siles,Chuquisaca,2,1992,1787.0,7.4882935151594285
105,Hernando Siles,Chuquisaca,2,1993,1558.0,7.351158226430694
105,Hernando Siles,Chuquisaca,2,1994,1520.0,7.326465613840322
105,Hernando Siles,Chuquisaca,2,1995,1856.0,7.526178913346146
105,Hernando Siles,Chuquisaca,2,1996,2105.0,7.652070746116482
105,Hernando Siles,Chuquisaca,2,1997,2092.0,7.645875825184814
105,Hernando Siles,Chuquisaca,2,1998,1283.0,7.1569563646156364
105,Hernando Siles,Chuquisaca,2,1999,1626.0,7.3938782901077555
105,Hernando Siles,Chuquisaca,2,2000,1664.0,7.416979621381154
105,Hernando Siles,Chuquisaca,2,2001,1921.0,7.560601162768557
105,Hernando Siles,Chuquisaca,2,2002,2100.0,7.649692623711514
105,Hernando Siles,Chuquisaca,2,2003,2072.0,7.6362696033793735
105,Hernando Siles,Chuquisaca,2,2004,2232.0,7.710653323501202
105,Hernando Siles,Chuquisaca,2,2005,2431.0,7.796057974316123
105,Hernando Siles,Chuquisaca,2,2006,2514.0,7.829630389150193
105,Hernando Siles,Chuquisaca,2,2007,2761.0,7.923348211930154
105,Hernando Siles,Chuquisaca,2,2008,2852.0,7.955775781534187
105,Hernando Siles,Chuquisaca,2,2009,2892.0,7.969703583278656
105,Hernando Siles,Chuquisaca,2,2010,3011.0,8.010027528481734
105,Hernando Siles,Chuquisaca,2,2011,2902.0,7.973155433444133
105,Hernando Siles,Chuquisaca,2,2012,3223.0,8.07806788181544
105,Hernando Siles,Chuquisaca,2,2013,3418.0,8.136810863675535
105,Hernando Siles,Chuquisaca,2,2014,3370.0,8.122668023346407
105,Hernando Siles,Chuquisaca,2,2015,3635.0,8.19836438996762
105,Hernando Siles,Chuquisaca,2,2016,3696.0,8.215006432761575
105,Hernando Siles,Chuquisaca,2,2017,3994.0,8.29254851397576
105,Hernando Siles,Chuquisaca,2,2018,4449.0,8.400434630806041
105,Hernando Siles,Chuquisaca,2,2019,4652.0,8.445052513638554
105,Hernando Siles,Chuquisaca,2,2020,4055.0,8.307705966549513
105,Hernando Siles,Chuquisaca,2,2021,4809.0,8.478244441277663
105,Hernando Siles,Chuquisaca,2,2022,5186.0,8.55371796609861
105,Hernando Siles,Chuquisaca,2,2023,6170.0,8.727454116899434
105,Hernando Siles,Chuquisaca,2,2024,6509.0,8.780941113572387
106,Yamparáez,Chuquisaca,2,1990,954.0,6.860663671448286
106,Yamparáez,Chuquisaca,2,1991,954.0,6.860663671448286
106,Yamparáez,Chuquisaca,2,1992,1299.0,7.1693500166706
106,Yamparáez,Chuquisaca,2,1993,1080.0,6.984716320118266
106,Yamparáez,Chuquisaca,2,1994,1044.0,6.9508147684425845
106,Yamparáez,Chuquisaca,2,1995,1083.0,6.9874902470009905
106,Yamparáez,Chuquisaca,2,1996,905.0,6.807934943699926
106,Yamparáez,Chuquisaca,2,1997,1216.0,7.103322062526113
106,Yamparáez,Chuquisaca,2,1998,943.0,6.849066282633457
106,Yamparáez,Chuquisaca,2,1999,987.0,6.894670039433481
106,Yamparáez,Chuquisaca,2,2000,780.0,6.659293919683638
106,Yamparáez,Chuquisaca,2,2001,1114.0,7.015712420487229
106,Yamparáez,Chuquisaca,2,2002,1124.0,7.024649030453636
106,Yamparáez,Chuquisaca,2,2003,1165.0,7.0604763659998016
106,Yamparáez,Chuquisaca,2,2004,1871.0,7.53422832627409
106,Yamparáez,Chuquisaca,2,2005,1933.0,7.566828479208331
106,Yamparáez,Chuquisaca,2,2006,2043.0,7.622174594817622
106,Yamparáez,Chuquisaca,2,2007,2243.0,7.715569534520208
106,Yamparáez,Chuquisaca,2,2008,2916.0,7.977968093128549
106,Yamparáez,Chuquisaca,2,2009,2770.0,7.926602599181384
106,Yamparáez,Chuquisaca,2,2010,2926.0,7.98139158158007
106,Yamparáez,Chuquisaca,2,2011,2587.0,7.8582541821860294
106,Yamparáez,Chuquisaca,2,2012,2987.0,8.00202481821611
106,Yamparáez,Chuquisaca,2,2013,3222.0,8.07775756373692
106,Yamparáez,Chuquisaca,2,2014,3365.0,8.121183242078827
106,Yamparáez,Chuquisaca,2,2015,3471.0,8.152198015861787
106,Yamparáez,Chuquisaca,2,2016,3546.0,8.173575486634153
106,Yamparáez,Chuquisaca,2,2017,4056.0,8.307952545271018
106,Yamparáez,Chuquisaca,2,2018,4512.0,8.414495793177895
106,Yamparáez,Chuquisaca,2,2019,4359.0,8.379997952238393
106,Yamparáez,Chuquisaca,2,2020,3713.0,8.21959545417708
106,Yamparáez,Chuquisaca,2,2021,4184.0,8.339023005744759
106,Yamparáez,Chuquisaca,2,2022,4782.0,8.47261414801827
106,Yamparáez,Chuquisaca,2,2023,4977.0,8.512582578858556
106,Yamparáez,Chuquisaca,2,2024,5232.0,8.562548893137034
107,Nor Cinti,Chuquisaca,2,1990,1311.0,7.1785454837637
107,Nor Cinti,Chuquisaca,2,1991,1392.0,7.238496840894365
107,Nor Cinti,Chuquisaca,2,1992,1680.0,7.426549072397305
107,Nor Cinti,Chuquisaca,2,1993,1303.0,7.172424577124845
107,Nor Cinti,Chuquisaca,2,1994,1262.0,7.140453043101159
107,Nor Cinti,Chuquisaca,2,1995,1345.0,7.20414929203594
107,Nor Cinti,Chuquisaca,2,1996,1330.0,7.1929342212158
107,Nor Cinti,Chuquisaca,2,1997,1364.0,7.218176838403407
107,Nor Cinti,Chuquisaca,2,1998,1809.0,7.500529485395295
107,Nor Cinti,Chuquisaca,2,1999,1923.0,7.56164174558878
107,Nor Cinti,Chuquisaca,2,2000,2060.0,7.630461261783627
107,Nor Cinti,Chuquisaca,2,2001,2197.0,7.69484807238461
107,Nor Cinti,Chuquisaca,2,2002,2221.0,7.7057128238944275
107,Nor Cinti,Chuquisaca,2,2003,2404.0,7.784889295655098
107,Nor Cinti,Chuquisaca,2,2004,3144.0,8.053251153549098
107,Nor Cinti,Chuquisaca,2,2005,2664.0,7.887584031660279
107,Nor Cinti,Chuquisaca,2,2006,2656.0,7.884576510596324
107,Nor Cinti,Chuquisaca,2,2007,2881.0,7.9658927350845286
107,Nor Cinti,Chuquisaca,2,2008,3015.0,8.011355109161284
107,Nor Cinti,Chuquisaca,2,2009,3027.0,8.015327309021718
107,Nor Cinti,Chuquisaca,2,2010,3279.0,8.095293776844647
107,Nor Cinti,Chuquisaca,2,2011,3238.0,8.08271113423758
107,Nor Cinti,Chuquisaca,2,2012,3424.0,8.138564737261632
107,Nor Cinti,Chuquisaca,2,2013,3715.0,8.220133957151859
107,Nor Cinti,Chuquisaca,2,2014,3956.0,8.282988692742602
107,Nor Cinti,Chuquisaca,2,2015,4024.0,8.300031711779575
107,Nor Cinti,Chuquisaca,2,2016,4244.0,8.353261499733874
107,Nor Cinti,Chuquisaca,2,2017,4697.0,8.454679286026995
107,Nor Cinti,Chuquisaca,2,2018,5196.0,8.55564437779049
107,Nor Cinti,Chuquisaca,2,2019,5118.0,8.540519016719733
107,Nor Cinti,Chuquisaca,2,2020,4670.0,8.448914350662942
107,Nor Cinti,Chuquisaca,2,2021,5113.0,8.53954159508
107,Nor Cinti,Chuquisaca,2,2022,5620.0,8.634086942887738
107,Nor Cinti,Chuquisaca,2,2023,5218.0,8.559869465696673
107,Nor Cinti,Chuquisaca,2,2024,5462.0,8.605570302033652
108,Belisario Boeto,Chuquisaca,2,1990,1186.0,7.07834157955767
108,Belisario Boeto,Chuquisaca,2,1991,1259.0,7.138073034044347
108,Belisario Boeto,Chuquisaca,2,1992,1712.0,7.445417556701687
108,Belisario Boeto,Chuquisaca,2,1993,1491.0,7.307202314764738
108,Belisario Boeto,Chuquisaca,2,1994,1364.0,7.218176838403407
108,Belisario Boeto,Chuquisaca,2,1995,1318.0,7.183870715062453
108,Belisario Boeto,Chuquisaca,2,1996,1269.0,7.145984467714388
108,Belisario Boeto,Chuquisaca,2,1997,1336.0,7.197435354096591
108,Belisario Boeto,Chuquisaca,2,1998,1210.0,7.098375638590787
108,Belisario Boeto,Chuquisaca,2,1999,1697.0,7.436617265234227
108,Belisario Boeto,Chuquisaca,2,2000,1818.0,7.505492274737424
108,Belisario Boeto,Chuquisaca,2,2001,1872.0,7.534762657037537
108,Belisario Boeto,Chuquisaca,2,2002,1959.0,7.58018941794454
108,Belisario Boeto,Chuquisaca,2,2003,2010.0,7.605890001053122
108,Belisario Boeto,Chuquisaca,2,2004,2230.0,7.709756864454164
108,Belisario Boeto,Chuquisaca,2,2005,2396.0,7.78155595923534
108,Belisario Boeto,Chuquisaca,2,2006,2887.0,7.967973179662936
108,Belisario Boeto,Chuquisaca,2,2007,2768.0,7.92588031673756
108,Belisario Boeto,Chuquisaca,2,2008,3191.0,8.068089626278242
108,Belisario Boeto,Chuquisaca,2,2009,3288.0,8.09803475617607
108,Belisario Boeto,Chuquisaca,2,2010,3705.0,8.217438537730187
108,Belisario Boeto,Chuquisaca,2,2011,3663.0,8.206037762778815
108,Belisario Boeto,Chuquisaca,2,2012,3951.0,8.28172399041139
108,Belisario Boeto,Chuquisaca,2,2013,4316.0,8.370084326378025
108,Belisario Boeto,Chuquisaca,2,2014,4564.0,8.425954710981966
108,Belisario Boeto,Chuquisaca,2,2015,4570.0,8.42726848388825
108,Belisario Boeto,Chuquisaca,2,2016,4493.0,8.41027590907016
108,Belisario Boeto,Chuquisaca,2,2017,4695.0,8.454253391642364
108,Belisario Boeto,Chuquisaca,2,2018,4991.0,8.51539156946961
108,Belisario Boeto,Chuquisaca,2,2019,5258.0,8.567506005289827
108,Belisario Boeto,Chuquisaca,2,2020,4742.0,8.464214266625351
108,Belisario Boeto,Chuquisaca,2,2021,5526.0,8.617219505483362
108,Belisario Boeto,Chuquisaca,2,2022,6141.0,8.722742874329398
108,Belisario Boeto,Chuquisaca,2,2023,6470.0,8.774931387494947
108,Belisario Boeto,Chuquisaca,2,2024,6838.0,8.830250570199246
109,Sud Cinti,Chuquisaca,2,1990,1279.0,7.153833801578843
109,Sud Cinti,Chuquisaca,2,1991,1293.0,7.164720378771857
109,Sud Cinti,Chuquisaca,2,1992,1654.0,7.410951875583637
109,Sud Cinti,Chuquisaca,2,1993,1471.0,7.293697720601438
109,Sud Cinti,Chuquisaca,2,1994,1415.0,7.254884810077338
109,Sud Cinti,Chuquisaca,2,1995,1407.0,7.249215057114389
109,Sud Cinti,Chuquisaca,2,1996,1319.0,7.1846291527173145
109,Sud Cinti,Chuquisaca,2,1997,1491.0,7.307202314764738
109,Sud Cinti,Chuquisaca,2,1998,1441.0,7.273092595999523
109,Sud Cinti,Chuquisaca,2,1999,2092.0,7.645875825184814
109,Sud Cinti,Chuquisaca,2,2000,2158.0,7.67693714581808
109,Sud Cinti,Chuquisaca,2,2001,2180.0,7.687080155783135
109,Sud Cinti,Chuquisaca,2,2002,2138.0,7.6676260915849905
109,Sud Cinti,Chuquisaca,2,2003,2220.0,7.705262474866325
109,Sud Cinti,Chuquisaca,2,2004,2298.0,7.7397944584087
109,Sud Cinti,Chuquisaca,2,2005,2498.0,7.823245690685523
109,Sud Cinti,Chuquisaca,2,2006,2679.0,7.893198869544609
109,Sud Cinti,Chuquisaca,2,2007,2991.0,8.003363058629947
109,Sud Cinti,Chuquisaca,2,2008,3045.0,8.021256180143997
109,Sud Cinti,Chuquisaca,2,2009,3048.0,8.022240916806537
109,Sud Cinti,Chuquisaca,2,2010,3202.0,8.07153089355666
109,Sud Cinti,Chuquisaca,2,2011,3201.0,8.071218539969864
109,Sud Cinti,Chuquisaca,2,2012,3433.0,8.141189793457691
109,Sud Cinti,Chuquisaca,2,2013,3795.0,8.24143968982973
109,Sud Cinti,Chuquisaca,2,2014,3908.0,8.270781013162672
109,Sud Cinti,Chuquisaca,2,2015,4022.0,8.299534570332597
109,Sud Cinti,Chuquisaca,2,2016,4192.0,8.340933226000878
109,Sud Cinti,Chuquisaca,2,2017,4671.0,8.449128460502108
109,Sud Cinti,Chuquisaca,2,2018,5140.0,8.544808358449211
109,Sud Cinti,Chuquisaca,2,2019,5270.0,8.569785641535407
109,Sud Cinti,Chuquisaca,2,2020,4016.0,8.298041661371565
109,Sud Cinti,Chuquisaca,2,2021,4630.0,8.440312147080279
109,Sud Cinti,Chuquisaca,2,2022,5028.0,8.522777569710138
109,Sud Cinti,Chuquisaca,2,2023,5162.0,8.54907938027856
109,Sud Cinti,Chuquisaca,2,2024,5798.0,8.6652683094816
110,Luis Calvo,Chuquisaca,2,1990,1256.0,7.135687347028144
110,Luis Calvo,Chuquisaca,2,1991,1382.0,7.231287004327615
110,Luis Calvo,Chuquisaca,2,1992,1940.0,7.570443252057373
110,Luis Calvo,Chuquisaca,2,1993,1639.0,7.40184157874383
110,Luis Calvo,Chuquisaca,2,1994,1660.0,7.41457288135059
110,Luis Calvo,Chuquisaca,2,1995,1916.0,7.557994958530806
110,Luis Calvo,Chuquisaca,2,1996,1834.0,7.51425465281641
110,Luis Calvo,Chuquisaca,2,1997,1971.0,7.58629630715272
110,Luis Calvo,Chuquisaca,2,1998,1448.0,7.277938572945662
110,Luis Calvo,Chuquisaca,2,1999,1458.0,7.284820912568604
110,Luis Calvo,Chuquisaca,2,2000,1912.0,7.555905093611346
110,Luis Calvo,Chuquisaca,2,2001,2040.0,7.620705086838262
110,Luis Calvo,Chuquisaca,2,2002,1746.0,7.465082736399547
110,Luis Calvo,Chuquisaca,2,2003,1808.0,7.4999765409521215
110,Luis Calvo,Chuquisaca,2,2004,2176.0,7.685243607975833
110,Luis Calvo,Chuquisaca,2,2005,2359.0,7.765993079407675
110,Luis Calvo,Chuquisaca,2,2006,2580.0,7.855544677915663
110,Luis Calvo,Chuquisaca,2,2007,2536.0,7.838343315557117
110,Luis Calvo,Chuquisaca,2,2008,2810.0,7.940939762327792
110,Luis Calvo,Chuquisaca,2,2009,2881.0,7.9658927350845286
110,Luis Calvo,Chuquisaca,2,2010,3222.0,8.07775756373692
110,Luis Calvo,Chuquisaca,2,2011,2927.0,7.981733286691886
110,Luis Calvo,Chuquisaca,2,2012,3063.0,8.027150106832774
110,Luis Calvo,Chuquisaca,2,2013,3392.0,8.129174996911793
110,Luis Calvo,Chuquisaca,2,2014,3537.0,8.17103418920548
110,Luis Calvo,Chuquisaca,2,2015,3915.0,8.272570608424903
110,Luis Calvo,Chuquisaca,2,2016,3960.0,8.283999304248525
110,Luis Calvo,Chuquisaca,2,2017,4265.0,8.35819745992578
110,Luis Calvo,Chuquisaca,2,2018,4718.0,8.45914025996762
110,Luis Calvo,Chuquisaca,2,2019,4811.0,8.478660241699455
110,Luis Calvo,Chuquisaca,2,2020,4509.0,8.413830678421084
110,Luis Calvo,Chuquisaca,2,2021,5333.0,8.581669210600603
110,Luis Calvo,Chuquisaca,2,2022,5888.0,8.680671660408713
110,Luis Calvo,Chuquisaca,2,2023,6232.0,8.737452587550585
110,Luis Calvo,Chuquisaca,2,2024,6551.0,8.787372988731876
201,Murillo,La Paz,4,1990,2889.0,7.968665700466236
201,Murillo,La Paz,4,1991,3118.0,8.044947049617722
201,Murillo,La Paz,4,1992,3232.0,8.080856419640986
201,Murillo,La Paz,4,1993,3376.0,8.124446855715847
201,Murillo,La Paz,4,1994,3407.0,8.133587417660966
201,Murillo,La Paz,4,1995,3524.0,8.16735198705607
201,Murillo,La Paz,4,1996,3374.0,8.123854263105914
201,Murillo,La Paz,4,1997,3366.0,8.121480374750751
201,Murillo,La Paz,4,1998,3227.0,8.079308192051963
201,Murillo,La Paz,4,1999,3200.0,8.070906088787819
201,Murillo,La Paz,4,2000,3266.0,8.09132127353041
201,Murillo,La Paz,4,2001,3379.0,8.125335086714289
201,Murillo,La Paz,4,2002,3555.0,8.17611034223734
201,Murillo,La Paz,4,2003,3735.0,8.225503097566918
201,Murillo,La Paz,4,2004,3928.0,8.275885669474356
201,Murillo,La Paz,4,2005,4022.0,8.299534570332597
201,Murillo,La Paz,4,2006,4171.0,8.335911094196945
201,Murillo,La Paz,4,2007,4394.0,8.387995252944556
201,Murillo,La Paz,4,2008,4651.0,8.444837529224097
201,Murillo,La Paz,4,2009,4971.0,8.511376306094673
201,Murillo,La Paz,4,2010,5236.0,8.56331312702979
201,Murillo,La Paz,4,2011,5694.0,8.647168267837982
201,Murillo,La Paz,4,2012,6479.0,8.776321456449956
201,Murillo,La Paz,4,2013,7332.0,8.900003608959596
201,Murillo,La Paz,4,2014,8065.0,8.99528899055931
201,Murillo,La Paz,4,2015,8110.0,9.000853147109458
201,Murillo,La Paz,4,2016,8594.0,9.05881956433494
201,Murillo,La Paz,4,2017,9699.0,9.179778066393544
201,Murillo,La Paz,4,2018,9906.0,9.200895913148182
201,Murillo,La Paz,4,2019,10080.0,9.21830854162536
201,Murillo,La Paz,4,2020,9059.0,9.111514017669288
201,Murillo,La Paz,4,2021,10276.0,9.237566358229774
201,Murillo,La Paz,4,2022,11386.0,9.340139809511026
201,Murillo,La Paz,4,2023,12054.0,9.397151834042988
201,Murillo,La Paz,4,2024,12230.0,9.411647228681218
202,Omasuyos,La Paz,4,1990,1091.0,6.994849985833071
202,Omasuyos,La Paz,4,1991,1239.0,7.122059881629142
202,Omasuyos,La Paz,4,1992,1304.0,7.1731917424865985
202,Omasuyos,La Paz,4,1993,1383.0,7.232010331664759
202,Omasuyos,La Paz,4,1994,1712.0,7.445417556701687
202,Omasuyos,La Paz,4,1995,1965.0,7.583247524303362
202,Omasuyos,La Paz,4,1996,2436.0,7.798112628829788
202,Omasuyos,La Paz,4,1997,2357.0,7.7651449029361315
202,Omasuyos,La Paz,4,1998,2260.0,7.723120092266331
202,Omasuyos,La Paz,4,1999,2388.0,7.778211474512493
202,Omasuyos,La Paz,4,2000,2469.0,7.811568489345179
202,Omasuyos,La Paz,4,2001,2280.0,7.731930721948486
202,Omasuyos,La Paz,4,2002,2279.0,7.7314920292456835
202,Omasuyos,La Paz,4,2003,2718.0,7.907651594711089
202,Omasuyos,La Paz,4,2004,2539.0,7.839525581704679
202,Omasuyos,La Paz,4,2005,2615.0,7.869019376499023
202,Omasuyos,La Paz,4,2006,2922.0,7.980023592310645
202,Omasuyos,La Paz,4,2007,3466.0,8.150756470275551
