prov_id,pop_sum,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
201,1524714.6404314884,-0.09899145300557351,-0.0867869293013692,-0.09333726055050295,-0.056011777886568144,-0.091175356326104,0.03576730120429419,0.03542608478904676,-0.11827639210076787,-0.10731889991652101,0.01931547892910602,0.1297438223638921,-0.12201943220392521,-0.032734510172104526,-0.05588718223821677,-0.055506653329650345,-0.12570546490835444,-0.11014510699083105,-0.02102787657649951,0.11671247180345547,-0.10420081154364234,0.11502870755632008,0.037138841060590705,-0.11764718002886566,-0.11177099728430477,-0.0876221222090918,-0.019978465350407395,-0.01660496429756937,0.1106665579797557,0.0589266129475564,-0.11705745241629342,0.013140086048589994,0.08214953746169687,-0.1651162954412008,-0.062475184064960915,-0.005385434288858795,-0.2514617504112304,0.005300605276682312,-0.1595309022893466,-0.2275123317354931,0.059164142167621496,-0.06408546851685198,-0.005910030202826212,-0.16161494125912562,-0.03961645280709844,0.03878223984979685,-0.01929999766785833,-0.015235902096591418,0.11494918325368482,-0.006197458289078658,-0.07368207557433748,0.0691461950901266,0.07979495259540043,0.026081844370047506,0.18691774442463513,0.14969415038708656,-0.08646860875237306,-0.04616552704301963,-0.10343149450390676,-0.14082289135832263,-0.1075215635516951,0.06178992246059864,0.06539798392993745,-0.2143502075353764,-0.26916194514942904
202,72251.66971116453,-0.12284226301011494,-0.04902855628908402,-0.08955698871473672,-0.06582475296779472,-0.1279405454947797,0.13818278482082144,0.04456578706078781,-0.11774212063477629,0.01928137067039919,-0.025031078669992348,0.16928489406286168,-0.18445068084719105,-0.06508618219860289,-0.0582018010916415,0.03046611770941115,-0.0641303092327348,-0.23026551976936854,-0.07285981539817896,0.05903748276780634,-0.20741998699159958,0.13574121722851562,0.05363739137390808,-0.09405480361581091,-0.061307473553867516,-0.13409178453939474,-0.06596501885152871,0.030117566201272185,0.11244019403599584,0.07360143773077149,-0.1215278930686919,-0.026705944702578595,0.09376910597527922,-0.1345619410619301,-0.05766304049838981,-0.10535240581078359,-0.22023039392725435,0.10451550705226557,-0.13677464975504344,-0.23065268478361317,0.0367633979479904,-0.027588698427652568,0.03764792188327613,-0.1484607699967047,-0.056880683470630265,0.08098681157289442,-0.056670234588895245,0.03226109042055238,0.038178750898852115,-0.006287734781062611,-0.08142376072307647,0.060213239954625505,0.041771821833119595,0.035510713779503995,0.18161702179355876,0.1400370124467965,-0.05422727842143526,-0.06536448739217444,-0.08656347512180942,-0.2038133835361831,-0.0499707920589977,0.08176518312596613,0.08643433515795262,-0.18485216773562232,-0.29272509835460575
203,50948.123406289305,-0.13595534559430458,-0.02385540313228235,-0.08681289538921098,-0.04169508623464857,-0.16962228542965582,0.1772811541148097,0.039675351408064566,-0.09493621964649734,-0.011919832271343078,-0.06428949189600751,0.18932290531909238,-0.1670019950944102,-0.09277409404216977,-0.06259954476041409,0.060603484016163514,-0.06468597544953959,-0.22145736740289304,-0.079293024765744,0.10912610246661009,-0.19288992466698177,0.1315364783084199,0.019735256963152783,-0.095542495249084,-0.0844110838500852,-0.16120757632241198,-0.0674583509592235,0.0379373720843901,0.10202560658232596,0.0676480348967976,-0.09756483886400519,-0.01564440551190806,0.11274351162343783,-0.11892585077905729,-0.08383252343233137,-0.08649789083954636,-0.20573435931080836,0.11388697647055179,-0.15912743260881276,-0.21499930793732294,-0.020793460192974327,0.0014083547493750938,0.05380729130075496,-0.06232131858411969,-0.0548040305131231,0.08498441902844094,-0.07876891533735353,0.02087811668183798,0.00032692039320060166,-0.012205435573094111,-0.12670312671277345,0.0730959646836203,0.0324145108126462,0.03452127872937938,0.15963632107792758,0.16526743892099993,-0.0451234726089845,-0.10957425734178504,-0.12794218401739205,-0.17122846871734265,-0.020031670664859728,0.10251075904459087,0.11420724534734739,-0.1822747236266513,-0.27624348192223086
204,45067.5129932004,-0.1164846341673755,-0.062070473032960136,-0.10447093536904431,-0.057407442508413335,-0.13955051652010783,0.11440645008911828,0.048565344434150066,-0.10014298652095743,0.051749028924122274,-0.04098946978149426,0.15515590570389776,-0.1981591769337269,-0.03605968184431002,-0.06926295077547527,0.0231833422342105,-0.08037883826534592,-0.2220318881287002,-0.033670686053335924,0.0024953838705824767,-0.19157241647859913,0.12540382490393578,0.04366863477214208,-0.1178630535375152,-0.05819401799799418,-0.09807198491471228,-0.08039597631525566,0.0814733153694287,0.10188957344149557,0.056782395414132276,-0.09374879683111878,-0.007280882234589615,0.10033498756584273,-0.12726733079780678,-0.007971970292998821,-0.17003198969909805,-0.22653671714386595,0.068600222820057,-0.15348032463909045,-0.17965433323458696,0.05228193022763475,-0.03639034255614372,0.042958720944497895,-0.1661578581417294,-0.0930970346434027,0.05294559851161088,-0.05556554661921885,0.02909584187433231,0.03510451693909977,-0.02362226465356182,-0.07222947712838755,0.04063670263220312,0.010127626357010417,0.044904932119159004,0.2168005535067456,0.12592197033964755,-0.07432864971517886,-0.06611527503818815,-0.10748698089706837,-0.16448617865087176,-0.049972325210160186,0.052684018029260975,0.10857581873900539,-0.15460206314543204,-0.2841264701213405
205,22953.069903258125,-0.0712038691383686,-0.04554941246973804,-0.10689313032223641,-0.04028990060540014,-0.04408596059410121,-0.0021574576054054387,0.005097228099541152,-0.03338634154809118,0.0489563275632536,-0.027483584516520613,0.09775464360797896,-0.11080171411394184,-0.034995292675841956,-0.040176397056397195,-0.010440523588106595,-0.10957681219226897,-0.17283082867534796,-0.0043541534061964406,-0.0800831046931472,-0.08592342918794053,0.052836606194595605,-0.00496041921384302,-0.15777050258035402,-0.024600054976214224,-0.007262878108583034,-0.06890902042699153,0.07825692100351159,0.0625173640928194,0.03300235416955204,-0.11799712122590955,0.012418060928702523,0.05828360596695012,-0.07474610113114977,0.03164004262968659,-0.1882450907863679,-0.2027228503018067,0.06907100028860351,-0.14166313269646888,-0.1265454807709326,0.10601646198562152,-0.13347619231869207,0.00831369282287499,-0.2002528485332793,-0.11104267271131185,0.024941015167844145,-0.03781051977274837,-0.009256048968565338,0.1496227523177518,-0.023399550745742667,-0.028735711482178447,0.02692795637980548,-0.027024653305615966,0.07992295744645518,0.24323642383935445,0.11824791405083922,-0.06756292760107357,-0.017900828147212406,-0.15055192876028195,-0.1207228774181984,-0.06999910119525216,0.028227690001258066,0.08117733779375705,-0.11077842980645419,-0.28636368235288007
206,81716.83134467923,-0.019505557143196083,0.020652094339033075,-0.04832668358365298,-0.04299614993348563,0.039373002929399284,-0.032742051911346506,-0.044963144426109235,0.06790038832908458,0.06264571408947503,0.037159810460793564,0.03220824831722621,-0.01804687093661208,-0.014318243364218284,0.01270382994194378,-0.03674209227831046,-0.1359936136974951,-0.11620859087719135,-0.06002249512142332,-0.06158984965704841,-0.06046515674583981,0.004043031407943415,-0.038639727842514994,-0.17508559336009158,0.025523250849343402,-0.031786633373527426,-0.006941235396407706,0.0565337376756944,-0.005469787477659018,0.006505573473136112,-0.14165427652198515,0.02282782566088663,-0.03720292148483887,-0.01741540078482298,-0.012937289269195788,-0.16997918160082523,-0.1591765030897882,0.0569228965651458,-0.11439003880232843,-0.15926869457761486,0.06750477556398088,-0.12299287394266697,0.004708550920098833,-0.12901705469828437,-0.014864312849508444,0.021473725724511672,-0.016853847956904464,-0.043628763137997906,0.1780451662136654,-0.029248675154453972,-0.04872217908555889,0.04351666854219161,-0.06517278573576084,0.041318372807822516,0.20540711109425294,0.09236374799439216,-0.012698955895725172,-0.0002217007073017702,-0.1141775080840622,-0.007405879722675852,-0.05608870224642955,0.03951755213209641,-0.006893390147909003,-0.0408482184314852,-0.26370066068723697
207,28429.814464955514,-0.0065092427992960245,0.053884537079376967,-0.05559476951570155,-0.04693798353882166,0.0465876565420755,-0.02841142092901919,-0.058658552296235233,0.06678467778360521,0.08282500219746898,0.06096127333179007,0.03066696052564177,-0.023416912902529313,-0.03286447804634367,0.0066949937339040155,-0.05654524831136062,-0.15461956545725966,-0.1594689567070106,-0.07375456124972739,-0.027030772191775868,-0.0761176680262061,0.031068377249923923,-0.024207987488868366,-0.10804429732220645,0.06804709042863388,-0.044760899372356805,-0.010996617882138496,0.06194519116859159,-0.043061358029053844,0.005821406510339251,-0.157444801837127,0.02656541794566793,-0.06447768697840378,-0.02594604234546702,-0.043394757354121745,-0.15996827880239192,-0.15080019516735643,0.05426675932829494,-0.12349145392571681,-0.17480867875747283,0.04021609717055217,-0.11792256813580564,0.011862224163864682,-0.12447207244542809,-0.0017186627195260528,0.021094953212518745,-0.037797591706506636,-0.0674744138276538,0.15511130453305502,-0.027218348200552675,-0.07203548604402717,0.08601637481606335,-0.05598751675973258,0.0548445476625863,0.1846881333171549,0.0440347657785098,-0.006668388655757415,0.03240015734161085,-0.0771676770152466,-0.007734985044071008,-0.06224603710731451,0.04480336657422379,-0.018840096841610608,-0.029332111855828624,-0.25584217178821267
208,137365.93778469184,-0.12108033955253482,-0.015304232694882614,-0.06501569058454983,-0.06405261046507978,-0.14017560001546917,0.14734051077318103,0.06284961423855416,-0.1112868351616653,-0.017579880364221954,-0.05829095717559685,0.13774340901157153,-0.20004845762362874,-0.0903461472348526,-0.0601560297498733,0.04681553850455227,-0.08772080739689357,-0.23427457013734115,-0.09273476195844925,0.10567809747886002,-0.19262851586901897,0.14743195790946653,0.039298349610312755,-0.07767451319791285,-0.08498742072712724,-0.14902473405302927,-0.04493167604076543,0.0399977387633806,0.0917737564361125,0.058723260612143016,-0.13734404090700505,-0.03638245102318965,0.09547620979273325,-0.13593338229983593,-0.09308998430918063,-0.048261613516020964,-0.22353209800198695,0.10691744724598573,-0.15500004866675365,-0.23345887967552853,-0.002207193949706233,-0.007670254824889386,0.02660696048130056,-0.12865584561557317,-0.04659969456550562,0.058894351749896316,-0.06799648368411004,0.02450679418203811,0.012760128969120956,-0.00582813921051626,-0.11288229916998087,0.07056092446579136,0.0625113280291492,0.024619400757512042,0.18682997911123012,0.13781724313647198,-0.05720296190615887,-0.08439894099215443,-0.09229371810538159,-0.2030668515319466,-0.03384377240208648,0.09531759255778285,0.10102691365964186,-0.16428347930149342,-0.27059151787042385
209,43712.34685463295,-0.11259211568278489,-0.09272798299366473,-0.10785668597734915,-0.05698754107204499,-0.1392777823380076,0.034321695393974685,0.015614347447522907,-0.05257452789186423,-0.025147631215881105,-0.03704101829764515,0.15706242997969674,-0.13038425462403866,-0.022988905426679803,-0.04449507755741053,0.03183321934518816,-0.09734499623997975,-0.11662778333174803,0.01356621727615786,-0.009946846854879244,-0.09758676043098644,0.08767592879165192,0.014819626258623894,-0.15034255093533538,-0.07457756042531176,-0.053143260607395944,-0.10362271670564066,0.038245504538275917,0.10305424795401052,0.060355568070281425,-0.0740557368885812,0.04798721840866439,0.06826415386578932,-0.10318726274650408,-0.0014279634407006756,-0.11951133806173318,-0.19472558900419654,0.06473791134068971,-0.1195061910954023,-0.14249076942788422,0.08816897667722644,-0.08414258245496278,0.03673549765025189,-0.1661207103785251,-0.11833668916112006,0.04113351719865804,-0.06975718340152534,0.02230095528498068,0.14874806079599745,-0.028970534364288758,-0.0528960223246574,0.049542353795893786,0.03164107049807957,0.06592097186856272,0.19291173540366743,0.17881247030592953,0.002574413493755267,-0.05247940058858823,-0.17023404954756716,-0.14578953546640316,-0.041465884024952805,0.05793374484862167,0.05312248151958083,-0.13074499742188694,-0.2686536137964912
210,59915.67373715875,-0.07170525853137187,-0.0605551736072124,-0.09975797320413315,-0.043664119819100414,-0.03651964050983804,0.03184515036488568,0.001985313284273645,-0.03166906694217513,0.035413317298471025,-0.029622825006230997,0.097037317966841,-0.12907571122435366,-0.010019494051995719,-0.058969916330068727,0.010586487287000065,-0.10630722243977202,-0.15704499251522336,-0.03970597365252806,-0.05420993461037642,-0.100995796798545,0.05499245016127787,-0.028393345175232884,-0.163711456187175,-0.039338097451638965,-0.03448297511747217,-0.06767307681176328,0.07869272649794151,0.07280955098522826,0.02917595747185377,-0.10581010900086416,0.021082048243091654,0.034795954828671295,-0.06723446214088674,0.016208745109236377,-0.17184526061982533,-0.20428546169979114,0.06922948660850067,-0.12820971893080574,-0.14729427942698106,0.08428898440555958,-0.10960639732819412,0.019888594710154712,-0.17732656919357304,-0.08658435352731526,0.05564808514808853,-0.021640890682965326,-0.012218071249953166,0.13517924817397797,-0.01576645349094846,-0.035903415609299064,0.024745502518827667,-0.024325313030323786,0.06665261123515938,0.22098758370760976,0.12389740642844851,-0.048819821244866744,-0.04093984845695281,-0.1509425006383149,-0.13360605814365203,-0.055247665134827775,0.04742097158266651,0.07113885315193268,-0.14378603943004512,-0.27319696340831
