prov_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
201,-0.07735231869012163,-0.05284751842230748,-0.09600390958207364,-0.04757317388440681,-0.07556004757229774,0.03791825509056736,0.016555833994250986,-0.09698174483574871,0.000302612885132957,0.010627321290840767,0.1211290959612656,-0.11627080524642149,-0.031243663994638172,-0.03902183541506178,-0.04555768242790537,-0.11770406191645905,-0.15169744535708335,-0.041975342079194636,0.04156861650674083,-0.13618040247455565,0.081607778973177,0.02998051637151637,-0.1315799253670797,-0.058681335058473894,-0.08299696306852744,-0.05090182475964892,0.010929821409711072,0.06199969381151247,0.05291530611172489,-0.12010282551228088,0.008640768537069837,0.061628889473870824,-0.12012888090946164,-0.035485811868957585,-0.09623259990078267,-0.23514110218651385,0.03250317488653553,-0.1426383907450225,-0.1876657203717373,0.057625085649959246,-0.0642965363344111,0.01516088703809585,-0.15865972762029887,-0.06031991962437932,0.029522823583472094,-0.020663378846283557,-0.017431229865389766,0.11914303058820806,-0.0007304249282763133,-0.05634079203896181,0.05429099142600148,0.020665397987078265,0.0468667111428752,0.19058414589913755,0.12216849059555526,-0.07873834447085624,-0.05033666024575992,-0.1065169426046296,-0.13186574543369606,-0.08209958493890936,0.05203419009320441,0.09408007917821878,-0.17111452602359192,-0.25473341092642904
202,-0.12522987808522387,-0.054303945830530345,-0.10521620652223236,-0.06742567026961889,-0.14138621940799562,0.13285019007929227,0.04726268100539359,-0.1246305650823987,0.046740489663332586,-0.027139476199890544,0.17595538628373272,-0.1844523721557369,-0.05458443574578964,-0.06752622173146991,0.025531076631005536,-0.06585180165628918,-0.23771438399949146,-0.04746586193460289,0.038605351303980004,-0.21276203036802152,0.12248789087108167,0.06460991599610874,-0.10122092022152897,-0.05124005625282979,-0.12767656114789316,-0.07822245967667912,0.0314918733813952,0.11459193595022187,0.08231441679059022,-0.1102433942254956,-0.017338553901537334,0.1064514405812589,-0.13523143300349152,-0.030438591456334336,-0.12817030776901206,-0.22641318688397294,0.0983216508618371,-0.13335702263375124,-0.2055480863733026,0.04156765038677459,-0.02879546909374893,0.045965496337307794,-0.1483082097602762,-0.07297626242564205,0.07938892103305858,-0.06447541561267876,0.02755619239944543,0.03387173133864215,-0.007468932033374088,-0.06987876420463776,0.05554778077477188,0.030849726418033036,0.04786189082674711,0.18628796106200834,0.13808655605852063,-0.06225746940162803,-0.07356846424511401,-0.09550432742457775,-0.18673512963938538,-0.05105752363687307,0.06834754479054174,0.10582608010450147,-0.18429881234491804,-0.2832542484294047
203,-0.13756180220897404,-0.027082228833685214,-0.09248512197546156,-0.041003876192714395,-0.17135115070744636,0.17384419643304413,0.0400123257321897,-0.09434719646206059,-0.0074921765726534235,-0.0665372428591652,0.1925702003758334,-0.16423825717614599,-0.0868802366592826,-0.06398240579859264,0.06015400185634464,-0.06346720488925939,-0.22078509670118132,-0.0701369133430066,0.10502995354004374,-0.19110695658026156,0.12865677877702186,0.02100969752874062,-0.0982781335316408,-0.08285281192329831,-0.1589219042336709,-0.0696660016380097,0.038158700348675245,0.10517395347566356,0.06895744671301185,-0.09398835818647852,-0.01048275155954179,0.11528286937452187,-0.12087301764184662,-0.07837678178433628,-0.09160293211289218,-0.20511160445444435,0.10837600580247433,-0.1603048744351896,-0.2116793464523821,-0.014940893583219681,0.0003355624557374097,0.05365921795669531,-0.0632055868728136,-0.05913259050763096,0.08663569599328627,-0.07940885219917769,0.02207405319867576,0.0021341498639466097,-0.01584667960027228,-0.12526131743916824,0.07180722530238988,0.028834671527864873,0.037028952746195436,0.1620812233396118,0.16493829587190167,-0.046293244287784786,-0.11076284104558762,-0.13029889248780527,-0.16705253489204255,-0.022191332582013723,0.09880006383461878,0.11638064424810819,-0.18322189393029983,-0.2778923133225597
204,-0.11327742700777232,-0.06675615739170752,-0.10922677300787943,-0.05594212414520634,-0.14448412631493052,0.11492058497031386,0.05200190280251324,-0.10495332839177496,0.06554907064996114,-0.042146453373711985,0.16174339835250365,-0.19459983962793928,-0.031040385404539846,-0.07462704579073337,0.021836315293287462,-0.08006310084830728,-0.22536570165821146,-0.023894995940911865,0.00036677705278654775,-0.19587759588006937,0.12001220862310703,0.05539557437334934,-0.12245158850054702,-0.05557906073470095,-0.09946516148193586,-0.08808781193713995,0.08676931551283334,0.09914851075344168,0.06170743324232676,-0.08799140383150054,-0.0028117908485617857,0.10517150432740721,-0.12510498393118788,-0.0029169007058916377,-0.1789826153887572,-0.22643995352819113,0.06221147531649528,-0.15206915134100393,-0.1661109367974335,0.04816283043498363,-0.037443492904790675,0.05116407376886354,-0.16298531170312783,-0.10314327123423246,0.05543523866470897,-0.05856840053412853,0.024603306857955844,0.032827350330385155,-0.023095760229096818,-0.06894928496789418,0.04232498489008721,0.00502238484522399,0.04231758588424032,0.2151473908367013,0.1256332581112601,-0.07872815127309139,-0.0729725612455261,-0.11338002509675113,-0.15674389110016862,-0.0469694280695288,0.05241531324345278,0.12159726343546493,-0.15723306255412683,-0.2785325673278884
205,-0.06569919514365039,-0.04004689007315405,-0.10617988869506599,-0.03885445421710421,-0.03865284155745402,-0.006936683100693497,0.0009920578056219005,-0.02893701451369352,0.05089757573067846,-0.024292432881885335,0.0958051042385423,-0.10455010625830641,-0.03551329037689639,-0.03625405646972255,-0.015956666467162716,-0.11132668445177782,-0.16876394915112297,-0.0064617923385332406,-0.07914646547157185,-0.08312181060518808,0.05026312482741545,-0.0064084777646810035,-0.15973361335152217,-0.02316932251501712,-0.0063210885973812,-0.0684863600679675,0.07536786882180892,0.05629314507442559,0.03307572459925413,-0.11908590351542855,0.013854391840605502,0.05329225636413613,-0.0720154428133903,0.029825900341570465,-0.18822777365818005,-0.20060966655570237,0.06531465750678744,-0.14199300597719153,-0.1247375353152706,0.10568292572790061,-0.1350385883383642,0.00839312901884329,-0.19791308863586152,-0.10830130938773949,0.021071718031948995,-0.03605418022411079,-0.01411144663558683,0.1570109056050986,-0.022803910707045995,-0.030224245248457075,0.027020725870466025,-0.029860282655032145,0.08096626544428807,0.241408688478695,0.11470619355188089,-0.06742015537886706,-0.01384610895119558,-0.14941669179029665,-0.11621616207826807,-0.07081145881218083,0.028566599190621992,0.07946135034971642,-0.10795081710271034,-0.2832541732032521
206,-0.014065330913453817,0.03017008285946758,-0.05120249432888851,-0.028935076335464383,0.049722888201939285,-0.047310094961794454,-0.06240872409685907,0.060562108084918846,0.07708139535731053,0.03999986162019003,0.03138354832596025,-0.009672781272555026,-0.020002679135440477,0.015870943916052607,-0.05858277291247562,-0.14568171671826585,-0.12700332383224225,-0.07249551557401356,-0.062242951840854564,-0.060312868744656925,0.004404240196346167,-0.05229417144619545,-0.16397200600286385,0.02996108584855137,-0.01740861593887439,-0.014580045659242672,0.06080206281294928,-0.03199857454729322,0.005163614795219276,-0.15104015342588073,0.026644640997143608,-0.042345882905518405,-0.02414130814010355,-0.010711240188689913,-0.17841730283964613,-0.1646149642088948,0.04835981036410685,-0.12899137020868143,-0.16857330456654446,0.06180268916659398,-0.12288480655738994,0.0005865844468993526,-0.13572136153256023,-0.027473063295303028,0.008767195696184508,-0.008015660989755348,-0.05005527307280816,0.20295540153150912,-0.020908604629793204,-0.050131240846387,0.05142505727879308,-0.08122606447496156,0.057915675400347574,0.20243382228802054,0.08085968425102545,-0.02218417042475662,0.014360367651512725,-0.1113069902902452,-0.013829323830181116,-0.0640083830888062,0.043702674067552814,0.005190504540653862,-0.03805386719226798,-0.25479116910365457
207,-0.004529751258978993,0.06033619263839014,-0.054139109065910164,-0.0435404737654166,0.05641006799702585,-0.045513336401140386,-0.07740612173586707,0.07273336116461257,0.08620453453688913,0.07527089985644263,0.019774107318880678,0.0004975973165074804,-0.030002912907155923,0.013204600380445084,-0.06745150267183525,-0.16074051921997998,-0.16293142328728932,-0.08683776312776806,-0.028906914633902055,-0.06599208915439755,0.026357602518548035,-0.048673663132181424,-0.08632627222136373,0.08322530855409804,-0.034593350061611954,-0.009244828412348532,0.056787249011765385,-0.06462078267686973,0.006101404170355501,-0.17054085993989218,0.042082417122513135,-0.07319714699009845,-0.02837985994863226,-0.04351367099541023,-0.15771536730003125,-0.14870767704134955,0.05215480410637744,-0.12873563914814018,-0.19008688794358441,0.026481976535837046,-0.11821049091360517,0.010114762304641282,-0.11386365539655668,1.2511889916862897e-05,0.02866533716027507,-0.02341615955998248,-0.07307742196972043,0.17242720649622345,-0.024552975286211285,-0.06888236893817405,0.0926889551892291,-0.07186930686968773,0.06148731698214861,0.1753844685989369,0.04193568953614661,-0.0016097034427200714,0.03408954092709601,-0.07582420546714032,0.008136948056475678,-0.06480332862167594,0.05014315198449424,-0.03091231759396239,-0.014744361742475955,-0.24680303623031044
208,-0.12896251832270483,-0.015543708785798064,-0.0748616154827516,-0.06735238933106848,-0.1518885461871459,0.16063813441343763,0.05850082836232945,-0.11046514595536597,0.010474902265444992,-0.06653612653036758,0.14450772074605392,-0.19703290529194004,-0.09059068626298529,-0.06729120937217069,0.06392938914191268,-0.07605430883970742,-0.25638175049363393,-0.08696892439262195,0.07976407453520142,-0.20176361311711727,0.13741617099154738,0.035762260736519835,-0.07933817242983252,-0.07211058388502578,-0.14684201001240552,-0.06481615468521866,0.05240576198992008,0.09420765988317013,0.065293421739379,-0.13526513525921613,-0.03463074942076178,0.10969536967582577,-0.11836605387087192,-0.07355769855520075,-0.07678522890478018,-0.21544049076371985,0.1250575354078004,-0.15088244273777418,-0.20943241952035885,-0.007404966144455937,-0.010674855307009425,0.03988962934254982,-0.11825082091423166,-0.06285533531723156,0.06812286857698863,-0.07993246254809241,0.025778847681810525,0.002548144933561786,-0.009140063787863887,-0.10948230836087834,0.0734087655197809,0.04376080179528894,0.03487206414181322,0.18416405522641505,0.13984663959991062,-0.05129187922583679,-0.09565574604253733,-0.10531842062012288,-0.2001869856796214,-0.020703493095920508,0.09229196968865758,0.11416866006814712,-0.15213262066199082,-0.2724914130178379
209,-0.11138107511201,-0.0938303543988355,-0.11816171905247362,-0.05440812980758381,-0.14297527356773015,0.03839968097305808,0.025837186275309666,-0.058570848347265454,-0.0055538350975039286,-0.04150129612553073,0.15705271100426654,-0.13961516113102693,-0.01757814026145294,-0.048428016455197995,0.02275472303098018,-0.09154191642466704,-0.1405426855037922,0.02173269213368194,-0.02362482018144878,-0.11235050738512838,0.09064579206142614,0.014487336983384379,-0.15779931315313273,-0.06778790760895664,-0.04976956918454035,-0.10214293607724446,0.051407218497925,0.10620058383958864,0.06186823288331171,-0.06446509177977966,0.04701038156891317,0.0655173261952924,-0.10070951465345826,0.017302465630388304,-0.13857713108136704,-0.19562461199888667,0.05666974738821791,-0.12147422828431582,-0.1350806360531692,0.08205365030085839,-0.09002322575167973,0.038332145929853324,-0.16816047674771453,-0.13011032446397103,0.04315923173701289,-0.07421907066474702,0.012194658974752005,0.14637358437971232,-0.039077313833806596,-0.060149438270841134,0.05364704704681076,0.017629377806091494,0.06967162930077318,0.19739910105401834,0.16840094209494263,-0.010457090269043174,-0.051329879400215994,-0.16512634385672736,-0.13744047670449025,-0.03924406726614129,0.05402982070020538,0.07210008980574281,-0.1309977139499626,-0.2698249617268837
210,-0.06445118055617784,-0.05034333676440692,-0.10207790262749164,-0.04255598087163909,-0.036846530386270546,0.02836073957916287,-0.0005575571395116152,-0.03167794773889499,0.05630501757076318,-0.027546212791110372,0.0926949111618572,-0.13123707466693443,-0.01038723453349422,-0.04940932269332684,-0.007006860647695491,-0.10461862578578432,-0.17568073565021047,-0.04570823858757538,-0.05601381655261168,-0.11168723971863594,0.055419887958570446,-0.03406417841301305,-0.16095199572869034,-0.03981221183010541,-0.03442930004169342,-0.06998210562554988,0.07877768418017934,0.05485303253164214,0.028429778851480556,-0.1043686795423502,0.016354289263095734,0.028367101673273522,-0.0705561741338981,0.02130722494884539,-0.1868863020539487,-0.20820680141768025,0.056644730663210754,-0.13339900701801222,-0.1504161091969187,0.0705698916918676,-0.10995298057292724,0.020574546314874785,-0.1825234227743216,-0.0906396949945026,0.046166236046501545,-0.016861884118196824,-0.02249391840810679,0.14428561154302313,-0.014268351276182643,-0.038826823827411705,0.02883627549407092,-0.0381259191277361,0.07129289480003222,0.21708543131777241,0.10519155127586657,-0.05905216650749535,-0.03542180621060363,-0.14055917773499732,-0.12703680334238152,-0.05237438989052704,0.04802352432275376,0.08165075853631486,-0.141055642611888,-0.2717182747037019
