prov_id,imds,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17
403,46.50987263658832,12.58253224929375,49.03789761914166,77.5227427327629,64.81926671053486,76.18587007142602,9.337681113003208,35.536480833542086,30.50617532810404,38.26885192754356,82.1540762149795,20.801904100517117,68.6875371180736,50.0,72.32025424248856,10.370448640306428
404,52.16361351094546,28.05985601405635,50.55168707665751,68.172106002553,67.58161639611187,75.21064543369361,32.1869803279995,39.65027934470339,35.66966110320867,54.674402571169225,82.77899674020742,31.780907213382022,74.04685432267739,64.09221276813635,68.6156397924939,8.84760774829002
405,49.78445888886727,21.25413432154937,47.839618487507224,85.02421680869647,55.034149418113486,79.89599112861755,16.943379809628944,40.69285580612233,35.53819228641908,33.67999584040191,88.78549559287842,11.194583170663842,77.4903137674073,50.00000000000001,81.91015739950235,21.883315440667502
406,52.41603249157721,44.067049131764385,35.07906955175547,77.60903500099883,59.49672941661787,70.31326181392906,33.310939124619566,52.60957514415519,38.62973308729511,48.86968138527852,70.99270573848774,33.79864997182748,75.871632312498,50.00000000000001,81.37844230629791,14.369381554337538
407,56.75006022821547,63.08245118183344,31.717273060697494,72.26153438117855,54.59746487315683,56.395858013191365,45.85501473337756,74.42497576217866,41.88686530152077,56.91380862875563,70.39027209039531,45.21934832674018,87.58313253079488,50.0,85.37788963834947,16.01506346625523
408,48.96929823031477,24.510499752355663,46.22515768297536,72.25243742704338,61.75722381551027,83.30585397520008,21.50345911561625,48.897104745249614,42.10546293655236,22.48650413633538,78.7042630838107,22.73423886221092,68.01626737095744,50.0,82.14037370403784,9.394407505459485
409,49.34089788759268,24.588797632818046,47.08041062428369,71.055929147744,58.68046676574672,80.25025892834572,26.567371671380887,48.37992304161177,28.034995216080336,33.10156332738072,85.38804832380846,16.05699763663571,73.20337407473781,50.0,72.76005565120454,25.52924046494889
410,45.599998,8.1800003,49.040001000000004,79.57000000000001,38.860001,82.440002,9.3400002,33.959999,47.360001,21.5,78.260002,23.370001000000002,77.480003,50.0,78.739998,5.27
411,58.599998,37.259998,48.86999900000001,75.669998,58.029999,89.459999,26.98,61.23,49.93,46.82,73.32,31.66,76.660004,100.0,84.470001,18.32
412,46.71028050497182,15.070062224958674,49.576572951465145,76.47142987454663,59.743426048534864,80.10498437299883,20.858471030226013,38.080468316364374,36.296010780638554,28.16115161679192,75.95373930984476,21.76672932683599,70.63604381824217,50.0,71.94059478419618,6.284329314645606
