prov_id,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc,sdg1_1_eepr_imputed,sdg2_4_pual_imputed,sdg2_4_td_imputed,sdg8_4_rem_imputed,sdg10_2_iec_imputed
101,323895,81.87503971475326,29.689483651744037,32.73338456756233,0.07736623048541201,72.9839175882314,16.644891827000695,27.670513687899973,10.001608509930222,4.339356714857479,78.5321796470047,21.178316676557525,26.562739257080313,1.2281035288303996,0.0,0.0,56.34057236996043,240.07957328430612,48.40811749435445,4.506819022398658,2.830432188441184,36.19974991494696,93.38199791441605,94.31277169664611,77.66590282698944,1.7374156845804603,0.8928492380753955,1.0863083756327572,0.6928492480753955,91.4256356000365,86.66784628500014,54.55350080165811,87.51389128412299,303.7236044476978,82.28636156946165,1.1710654890539398,7.0326908354082205,62.20831033478213,43.854436829368275,10.777716515022634,18.144499816287,37.326364579013934,8.63471056136981,2.785477677905166,3.9298229058283587,19.449127861610418,74.29954412786562,6.892133266853808,0.33992221117602894,102.27277405080278,10.364059572381949,24.410920496404483,24.087376549182643,252.57900559616942,0.8027709834148705,1.1710654890539398,0.0,0.0,0.0,2.278605069439925,84.99386142290622,93.60548663104045,14.354226718459879,650.6725927673269,False,False,False,False,False
102,23596,0.0,86.40961199803607,87.25384183022815,0.406538153130568,12.967309234347162,40.599998,16.900000000000002,19.74032139176644,2.3249799646408684,38.63657266963012,31.124953667105366,40.40377377772809,0.13269077007586547,0.0,0.840374849134653,19.194324540230458,147.65716729716726,91.12299902386702,6.6134403985406145,5.815368178503117,7.774993206289484,75.56730844585992,50.0,75.58647935002554,1.3884605104352268,0.8000000100000001,1.2,0.5115395051417478,52.280830326624184,21.609638515207404,0.0,25.00007974374977,27.0,14.17116464043012,0.0,20.507683525784365,69.74422990903292,38.50776526953414,12.103828677398853,36.11341329293549,4.024953401723833,0.31153949514174784,0.0,1.688460510435227,0.0,17.400053457368216,1.4673092343471603,0.5867309301656395,40.74993317828974,38.603908421148624,34.89228951474174,79.31732015638667,0.0,2.0557696890126422,0.3653815268826544,0.09439725362279525,0.0,0.012879450276339159,0.0,79.82695867159407,86.71729419691276,0.1557697447823867,789.9788519616977,False,False,False,False,False
103,45430,19.977855105806405,75.66388130881066,77.2580458768713,0.30095073319200266,26.36499597886823,40.599998,16.9,13.956145438013019,4.940870909819985,44.82127006396711,26.380868819765904,33.06439434387042,2.7210680420896862,0.0,0.16095081578196171,35.160479235129756,171.34806515978312,73.57595121692914,4.557961859446394,4.094208121091815,9.578235232212144,80.63773262346554,97.01784048485774,78.15327292607888,1.4162428219989196,0.8820545178466929,1.0681888099305357,0.5328562716839116,72.88451917586063,39.11657833066654,0.0,47.99117941286703,39.5376136451227,25.60892093455933,0.2237234118916822,15.728918569855816,70.25478480403284,38.94375943317068,11.314942871836845,32.15779091315712,5.185223663210774,0.13181119006946426,0.3181119006946426,2.008313149610811,0.0,32.00301255178769,1.351817957993294,0.5455224597738835,51.37750981165044,31.44755546589817,31.2978045673636,67.44537745722889,0.0,1.7773216695137501,0.2237234118916822,0.015484314149802288,15.497298586315646,0.00030576809481144157,0.0,75.95066620517224,87.70431527296333,0.6507486196674435,810.6044907035952,False,False,False,False,False
104,34521,14.643505414234955,65.21603139448207,73.45080801041217,0.25164609443934305,28.032958089655835,37.99518437361704,18.530006172951676,22.695158703732282,25.220455994762283,58.838192653071495,21.713465325940064,26.59639788112903,1.3913090565077502,0.0,0.04754943111290641,7.934906934453796,297.12466345882,79.53195642480915,4.814869060650601,3.0196920728863645,11.272554342197118,84.64306663132155,79.66056337900469,68.63564233752626,1.7845823040273006,0.9192257849606335,1.3342428210791513,0.5355127296178386,77.660235788279,39.37569176552874,0.0,44.680365731500146,67.04778503446268,28.319029733416635,0.47014604678365596,12.97634139576155,74.13306696580348,42.10567898694105,11.883349370771805,29.073151815606423,17.746483786445815,0.2264028243918818,0.5148714823522551,2.611174280496949,0.0,34.97533240772322,2.707200052136617,0.5139872204664995,61.40086086053255,14.395491662335532,25.67709034605625,63.85206636251109,0.7959898956272955,1.7924558511741238,2.8897345722060783,0.14703235800963216,14.085403908961014,0.07469005587805497,0.0,75.14764814359795,89.08133908226866,0.8199253134074396,757.6065237420903,False,False,False,False,False
105,30188,35.6685783983061,44.17851079240349,61.08421326377955,0.1890569992760792,45.680909076611215,28.256095305485847,24.624405841009217,46.81603852370551,18.729970973167795,64.54284289162777,14.16114008843946,16.55822196961614,2.1485409862115263,0.0,0.14562319067709362,40.6633997907244,14.767246460752908,88.20210828776978,6.946550610767293,4.175729293300033,13.68647335439298,88.89615235915025,49.73329453669665,71.59615735915025,1.8397874578575015,0.975729464175396,1.1757294690295021,0.60000002,77.69138392439,55.621488207596514,60.204927878454164,63.776001875580384,119.70956548858632,45.596424221933,0.7815652212655189,6.694164296305045,72.90875135646995,43.71750698482398,8.94270510970498,25.727052097049793,37.34510159391271,0.6786473551475104,0.757294690295021,4.490318873890075,9.844830973835274,44.79934182616694,3.605835752236017,0.4572811492911494,92.66048318649047,3.9553043362034432,30.884483854678216,50.28513972744845,81.78782655186227,1.242705309704979,13.516444424642904,0.26574254066355174,11.35957090997097,0.23776456324094525,0.0,79.01366413044768,90.39416197587991,2.268966272923577,1011.3194167901479,False,False,False,False,False
106,28276,10.50696525020933,73.06441063524261,79.62523224051085,0.26411864584234684,20.043315074875256,40.59999800000001,16.9,7.519397312991411,5.656685268439417,47.16177543015391,27.619397929375403,35.335782520694515,5.140301193504295,0.0,0.0,49.32541616072576,113.34649262252864,67.29924094310482,4.80734398016359,4.313370536878834,6.641808062532439,76.7822992835365,64.54689611991628,77.81977485330299,1.1581920011963605,0.9403013218658955,1.1193973323887423,0.5596986781341043,62.04425324595867,27.853861355058925,0.0,52.20301233805629,43.59698666194372,30.588136415765316,0.2790960045529802,15.067421376312222,69.37024615541806,39.35065745805218,11.731261319636763,32.45367179610847,7.210546883197008,0.319397338358609,2.0,2.3403013741069625,1.6120533522251526,34.38361639361419,2.826930596926795,0.5537287816653342,44.98493330971856,38.91751073943301,18.61789106637394,72.12523224051084,7.987007670664757,1.9596986661943712,0.2790960045529802,0.0062607383587670535,0.0,0.0,0.0,73.72975224759529,92.26723259325507,0.5821093426092683,358.2824798158047,False,False,False,False,False
107,83099,9.843330780704344,80.49642412472018,81.36601640203806,0.3098994665575093,21.53853778432311,37.14377431773269,19.06279041238754,4.758336447467879,7.121833187019027,42.14056866887654,26.35190400116065,33.24167080733401,1.3394634313624552,0.0,0.2702030227630212,49.37177916845397,36.35759458751182,81.02807113030596,6.2984416636773854,4.851875122986032,7.711757845108718,85.39970658961752,73.34710923993907,68.08634419186751,1.6259500635132127,0.881124596631461,1.1400792272054994,0.6400792351817314,57.61889859648132,28.78469885145828,0.0,45.817755408111196,33.037239222241766,30.817396615968185,0.2251578336578282,14.848358028209022,71.08715306041829,44.89285457279582,13.154706020289503,34.86216206766941,17.726774112800168,0.8314426578173761,0.6128305477792632,2.2457577197766265,0.0,30.70401294887236,1.8593520424613306,0.45658094696540763,35.051577299715106,21.499555268371125,29.885706359251905,73.66983356698232,1.3598693448111505,1.8939808621378655,0.4811164098227967,0.033811172715520116,0.0,0.011631043819872993,0.42407655144853723,73.02162487600705,86.3705217695406,0.6733213343738894,463.9890680637134,False,False,False,False,False
108,10421,29.500000000000004,56.49999999999999,67.099998,0.199,41.0,24.299999,27.1,6.6999998,6.0999999,49.799999,20.9,26.700001,0.40000001,0.0,0.0,34.5,21.6,55.900002,2.2,1.6,16.4,85.0,62.5,59.400002,1.6,0.8999999800000001,1.3,0.60000002,83.199997,54.0,0.0,61.0,98.0,35.099998,0.1,14.299999999999999,69.699997,40.900002,9.1999998,23.1,42.900002,0.69999999,1.0,4.0,0.0,45.599998,1.6,0.50999999,69.0,9.1000004,22.1,53.299999,0.0,1.6,4.0,0.22,20.4,0.08200000200000002,0.0,69.599998,90.199997,1.2,308.0,False,False,False,False,False
109,26354,10.743258955180337,78.58886965061521,80.78637388208702,0.2560253304634508,29.642214663739043,35.597748046850356,20.03024249401036,17.393052389969295,12.302650969954728,48.15856495294862,22.576661269689744,27.589849905876775,5.130848607271795,0.0,0.06931134809793767,41.40087764315872,37.221379935197234,90.3381051889521,5.551787009536994,4.823986580474043,8.479259834171444,85.86282294168855,45.40380932399917,68.01707113868223,1.2084107476905577,0.9860423869095414,1.055353735007479,0.6167310565838133,63.14243308384834,39.59983687324097,0.0,56.70696445950841,34.189336510308706,31.250449492204304,0.5158680816564912,13.118947091432537,76.58078557093923,48.800706312655905,12.758684503158275,32.48723675189959,33.26527068245603,0.1553537377990012,0.4741969350518819,1.6097504041028023,0.0,33.63995860856597,2.6295262383440865,0.44218915825079697,31.236175606237495,3.168156191840513,29.48754934595721,60.41691174289544,0.0,2.0,8.763918512242208,0.18579389632742668,0.0,0.1286265557043897,0.0,75.60042256872738,87.82055961133707,0.7088874649495721,919.6537441080709,False,False,False,False,False
110,19588,15.314557414908785,51.45930346171482,70.077450482466,0.19841417373005932,37.84609398450844,26.595342388819336,25.66365006120816,120.04635419027146,32.17934375064414,59.94448320562948,17.895798282802343,21.012887546337502,32.48949014777734,3.403589534742725,0.0,37.336018305421206,50.50430600794034,87.96541965733506,4.640073089298542,1.6939620606964123,14.331906763486788,92.14347671021625,23.8554170244294,71.0116803145097,3.272537643500804,0.8999999800000001,1.3066169578565574,0.5,74.85115031155082,56.29782087316726,36.782700545336844,56.517787609119424,49.80213425748735,32.64564927466219,0.2709883292780604,9.123437728730487,71.11969001129836,38.03435849831494,14.835028576739107,30.122446266511417,4.487952049474557,0.22556873181925316,1.6521931785340644,3.071836203873688,0.0,38.71178280068417,2.5378523432045523,0.4298304067485603,71.88308505730298,6.000722588163431,34.88757936662865,42.41115590456758,0.0,1.5769750717909263,15.400970883971919,0.11185977151274054,11.8117764482705,0.12959087881564468,1.5268290792403971,64.95185799739794,89.80069535166339,1.3253809769060185,560.9206133200314,False,False,False,False,False
